ISIN,SYMBOL,SERIES,TYPE,HAIRCUT,NAV
INF740K01QC3,DSPNRNDDR,DR,OMF,7.5,36.17
INF204K01752,RELQUANTDR,DR,OMF,7.5,32.89
INF204K01J26,RELQUPDPDP,DR,OMF,7.5,38.11
INF205K01163,RELIGAREBF,DR,OMF,7.5,56.83
INF109K01BM2,IPFOCU1192,DR,OMF,7.5,30.38
INF109K015L2,IPRU8043,DR,OMF,7.5,57.22
INF174K01IZ3,KTKFLEXI,DR,OMF,7.5,12.77
INF194K01EG0,IDFCGQBR,DR,GMF,10,11.45
INF194K01QH2,IDFCDQBR,DR,OMF,7.5,11.17
INF194K01482,IDFC206R,DR,OMF,7.5,17.51
INF194K01W47,IDD206DR,DR,OMF,7.5,30.41
INF194K01417,IDFC204R,DR,OMF,7.5,46.27
INF194K01W88,IDD204DR,DR,OMF,7.5,50
INF194K01540,IDFC202R,DR,OMF,7.5,26.31
INF194K01W05,IDD202DR,DR,OMF,7.5,34.02
INF194K01FV6,IDFC66,DR,OMF,7.5,10.1
INF194K01GB6,IDFC67,DR,OMF,7.5,10.12
INF194K01FY0,IDFC68R,DR,OMF,7.5,10.12
INF194K01P79,IDDGSQDR,DR,GMF,10,11.63
INF194K01LK7,IDFCGFRD,DR,GMF,10,10.1
INF194K01VY7,IDFCFCCD,DR,GMF,10,1001.08
INF194K01WE7,IDFCFCCMR,DR,GMF,10,1002.11
INF194K01LQ4,IDFCFRW,DR,GMF,10,10.13
INF194K01HJ7,IDFCSTF,DR,OMF,7.5,10.41
INF194KA13K5,IDFCBSTPRQ,DR,OMF,7.5,10.63
INF194K01U49,IDDSTFDR,DR,OMF,7.5,10.37
INF194K01KB8,IDFCMTMR,DR,OMF,7.5,10.26
INF194K01JY2,IDFC259R,DR,OMF,7.5,10.97
INF194KA1TE0,IDFCD291R,DR,OMF,7.5,11.75
INF194K01LN1,IDFCFRMR,DR,GMF,10,10.27
INF194K01IS6,IDFCSSDR,DR,OMF,7.5,11.89
INF194K01HG3,IDFCSTDR,DR,OMF,7.5,10.39
INF194K01508,IDFC208R,DR,OMF,7.5,20.7
INF194K01Z69,IDD208DR,DR,OMF,7.5,26.78
INF194K01664,IDFC210R,DR,OMF,7.5,13.25
INF194K01Y86,IDD210DR,DR,OMF,7.5,14.18
INF194K01367,IDFC216R,DR,OMF,7.5,38.19
INF194K010A2,IDD216DR,DR,OMF,7.5,49.42
INF194K01607,IDFC218R,DR,OMF,7.5,14.62
INF194K01Z28,IDD218DR,DR,OMF,7.5,15.99
INF903J01611,SBNPPEQU29,DR,OMF,7.5,29.96
INF966L01846,166LSD1,DR,OMF,7.5,53.13
INF109K01BV3,IPBFIN1234,DR,OMF,7.5,30.16
INF109K012J3,IPRU8045,DR,OMF,7.5,64.57
INF192K01627,JMMSDP1,DR,OMF,7.5,69.3
INF192K01CB9,JMMSDD,DR,OMF,7.5,91.54
INF204K01BW0,RELGLSRPDR,DR,GMF,10,10.6
INF204K01XR4,RELGILDPDP,DR,GMF,10,11.72
INF109K01BP5,IPRU1263,DR,OMF,7.5,11.33
INF109K01V91,IPRU8050,DR,OMF,7.5,11.74
INF109KA1X44,IPRU2527,DR,OMF,7.5,11
INF966L01440,166PEDP,DR,OMF,7.5,68.13
INF966L01903,166PED1,DR,OMF,7.5,71.09
INF761K01124,BOIEFRQR,DR,OMF,7.5,28.7
INF761K01090,BOIEFRDR,DR,OMF,7.5,23.53
INF194KA1RX4,IDFC295R,DR,GMF,10,15.07
INF194K01318,IDFC224R,DR,OMF,7.5,31.77
INF194K01Y45,IDD224DR,DR,OMF,7.5,41.27
INF789F01AO9,UTIWBF_II,DR,OMF,7.5,26.51
INF754K01541,ESDPR,DR,OMF,7.5,25.29
INF769K01820,MIRAECFDMR,DR,GMF,10,1155.31
INF769K01CQ2,MIRAECFD4,DR,GMF,10,1137.65
INF204K01ZY5,RELMMFDPMD,DR,OMF,7.5,1035.69
INF204K01A09,RELMMFDPQD,DR,OMF,7.5,1023.07
INF204K01FA7,RELMMIMDR,DR,OMF,7.5,1028.07
INF204K01EY0,RELMMGRWDR,DR,OMF,7.5,1009.29
INF044D01849,TMFEFDPR,DR,OMF,7.5,78.68
INF044D01CL6,EFD1RTMF,DR,OMF,7.5,86.65
INF209K01CZ0,BSL303FD,DR,OMF,7.5,12.54
INF209K01DA1,BSL303MD,DR,OMF,7.5,14.91
INF754K01020,EDGEA,DR,OMF,7.5,26.23
INF109K01CA5,IPTRGT1452,DR,OMF,7.5,26.07
INF109K017N4,IPRU8074,DR,OMF,7.5,53.25
INF109K018B7,IPRU8082,DR,OMF,7.5,10.24
INF109K01CT5,IP1481,DR,OMF,7.5,10.4
INF109K01SO2,IP1482,DR,OMF,7.5,10.95
INF109K012C8,IPRU8083,DR,OMF,7.5,15.14
INF754K01186,ENEFA,DR,OMF,7.5,26.08
INF754K01CC4,ENDD,DR,OMF,7.5,30.89
INF082J01119,QUANTFFDPR,DR,OMF,7.5,72.25
INF209K01CI6,BSL205RD,DR,OMF,7.5,11.23
INF209K01VQ9,B205RZ,DR,OMF,7.5,11.49
INF174K01344,KSFOCUS,DR,OMF,7.5,43.76
INF174K01LR4,KSEF178D,DR,OMF,7.5,49.36
INF090I01AD9,FBIFDR,DR,OMF,7.5,43.3
INF090I01JE8,FBIFDDR,DR,OMF,7.5,51.69
INF205K01312,RELIGAREBL,DR,OMF,7.5,27.59
INF205K01LA2,IMFBLD2DR,DR,OMF,7.5,34.04
INF754K01269,EARE,DR,OMF,7.5,20.52
INF754K01BQ6,ARDD,DR,OMF,7.5,26.82
INF754K01II8,EMFDARMDDR,DR,OMF,7.5,26.37
INF754K01IL2,EMFDARMDRR,DR,OMF,7.5,22.15
INF205K01SA7,IMFCOD2DR,DR,GMF,10,1075.23
INF740K01300,DSPBRWEF,DR,OMF,7.5,13.04
INF760K01233,CRCFDPR,DR,OMF,7.5,44.1
INF760K01DT3,CRCFDD,DR,OMF,7.5,79.34
INF205K01346,RELIGAREPS,DR,OMF,7.5,41.98
INF205K01NF7,IMFPSD2DR,DR,OMF,7.5,49.25
INF846K01446,AXISCFWD,DR,GMF,10,1002.54
INF846K01461,AXISCFDP,DR,GMF,10,1003.77
INF846K01CZ9,AXISCFDM,DR,GMF,10,1003.21
INF846K01DC6,AXISCFDW,DR,GMF,10,1002.55
INF846K01560,ATAFIWDR,DR,OMF,7.5,1011.95
INF846K01586,ATAFIMDR,DR,OMF,7.5,1012.07
INF846K01DO1,AXISEFD1,DR,OMF,7.5,25.28
INF846K01180,AEFDR,DR,OMF,7.5,17.95
INF740K01AL8,DSPBRWMF,DR,OMF,7.5,15.94
INF846K01156,ATAXDR,DR,OMF,7.5,24.48
INF846K01EY8,AXISTSD1,DR,OMF,7.5,51.8
INF194K01AD5,IDFC240,DR,OMF,7.5,20.67
INF194K01979,IDFC242,DR,OMF,7.5,23.72
INF109K01YD3,IP1839,DR,OMF,7.5,10.76
INF109K012A2,IPRU8132,DR,OMF,7.5,12.7
INF194K01RX7,IDFC244R,DR,OMF,7.5,13.96
INF194K01SA3,IDFC264R,DR,OMF,7.5,13.71
INF846K01669,ASTFIMDR,DR,OMF,7.5,10.23
INF846K01685,ASTFIRDR,DR,OMF,7.5,10.39
INF846K01RK9,AXISSTRDR,DR,OMF,7.5,18.76
INF846K01EK7,AXISSTDM,DR,OMF,7.5,10.05
INF761K01223,BOIFIRQR,DR,OMF,7.5,32.15
INF761K01207,BOIFIRDR,DR,OMF,7.5,31.58
INF761K01686,FIDDRBAF,DR,OMF,7.5,53.72
INF903J01HF1,SMIPARMDR,DR,OMF,7.5,13.4
INF903J01HG9,SMIPARQDR,DR,OMF,7.5,17.89
INF194K014A4,IDFCD258,DR,OMF,7.5,43.56
INF194K01946,IDFC258,DR,OMF,7.5,42.5
INF740K01AC7,DSPBRF25,DR,OMF,7.5,19.82
INF740K01OD6,DSPF25DDR,DR,OMF,7.5,38.17
INF200K01BE6,SBIPSU,DR,OMF,7.5,30.03
INF846K01719,AISQDR,DR,OMF,7.5,11.03
INF769K01119,MIRAEEBRDR,DR,OMF,7.5,47.03
INF769K01BK7,MIRAEEBD2,DR,OMF,7.5,79.85
INF204K01FY7,RELREGSBDR,DR,OMF,7.5,26.43
INF204K01B24,RELRSBDPDP,DR,OMF,7.5,36.11
INF204K014R6,RELGSBDRQD,DR,OMF,7.5,22.47
INF204K012R0,SHAQRMF,DR,OMF,7.5,24.67
INF204KB1BE5,SHAMRMF,DR,OMF,7.5,17.86
INF204KB1BG0,SHDPR,DR,OMF,7.5,16.41
INF204K01FS9,RELREGSDDR,DR,OMF,7.5,12.94
INF109K01IE4,IPRU1616,DR,OMF,7.5,55.75
INF109K01Y72,IPRU8108,DR,OMF,7.5,58.49
INF959L01122,PLFIPQD,DR,OMF,7.5,15.44
INF955L01146,BPSTR,DR,OMF,7.5,10.19
INF179K01CW2,STOFRPND,DR,OMF,7.5,10.23
INF846K01784,ATRIPDR,DR,OMF,7.5,18.43
INF846K01EU6,AXISTPD1,DR,OMF,7.5,23.97
INF179KA1D25,MTOPRPNDR,DR,OMF,7.5,17.87
INF179K01DE8,HDFCMTODR,DR,OMF,7.5,10.37
INF179K01XC0,HMTORTDR,DR,OMF,7.5,10.21
INF789F01JP7,DBDPR,DR,OMF,7.5,15.32
INF204K01IB9,RELSMLCPDR,DR,OMF,7.5,85.24
INF204K01K07,RELSMADPDP,DR,OMF,7.5,97.94
INF760K01AT9,CRLCDPR,DR,OMF,7.5,27.39
INF760K01FQ4,CRLCDD,DR,OMF,7.5,49.24
INF204K01IT1,RELSENANDR,DR,OMF,7.5,28.68
INF204K01K72,RELSENDPDP,DR,OMF,7.5,30.57
INF204K01L22,RELSENDPQD,DR,OMF,7.5,30.58
INF204K01IL8,RELNIFANDR,DR,OMF,7.5,28.92
INF204K01H77,RELNIFDPQD,DR,OMF,7.5,31.43
INF204K01H28,RELNIFDPDP,DR,OMF,7.5,31.49
INF204K01IJ2,RELNIFQTDR,DR,OMF,7.5,29.02
INF204K01JA9,RELABTGADR,DR,OMF,7.5,14.74
INF204K01YB6,RELABTDPDP,DR,OMF,7.5,16.24
INF204KA1MU9,RELABRDMDR,DR,OMF,7.5,12.82
INF204KA1MW5,RELABDPMDR,DR,OMF,7.5,13.8
INF109K01GW0,IPRU1638,DR,OMF,7.5,10.96
INF109K01V42,IPRU8111,DR,OMF,7.5,11.61
INF174K01161,K30,DR,OMF,7.5,63.56
INF174K01KX4,K3003DDP,DR,OMF,7.5,73.9
INF194K01CA7,IDFC266,DR,OMF,7.5,38.29
INF194K01X61,IDFCD266,DR,OMF,7.5,46.01
INF846K01875,AXISMCDPR,DR,OMF,7.5,38.19
INF846K01EG5,AXISMCD1,DR,OMF,7.5,49.84
INF204K01KP5,RELGLDSFDR,DR,OMF,7.5,28.02
INF204K01YE0,RELGOLDPDP,DR,OMF,7.5,29.22
INF174K01AV9,KGOLDDR,DR,OMF,7.5,28.19
INF174K01MR2,KGOF47D,DR,OMF,7.5,29.57
INF174K01401,KINCOME+,DR,OMF,7.5,12.75
INF769K01143,MIRAEICRDR,DR,OMF,7.5,24.72
INF769K01BN1,MIRAEICD2,DR,OMF,7.5,62.11
INF846K01933,AXISDBQDR,DR,OMF,7.5,10.64
INF760K01BN0,CRCYDP,DR,OMF,7.5,15.2
INF760K01BP5,CRCYQP,DR,OMF,7.5,15
INF760K01DW7,CRCYDM,DR,OMF,7.5,17.29
INF109K01TS1,IPRU1748,DR,OMF,7.5,10.93
INF109K01TQ5,IPRU1747,DR,OMF,7.5,10.67
INF109K01T61,IPRU8125,DR,OMF,7.5,11.14
INF109K01T46,IPRU8124,DR,OMF,7.5,10.8
INF582M01112,UNEFDR,DR,OMF,7.5,28.43
INF200K01HC7,GOLDFOFDR,DR,OMF,7.5,21.36
INF109K01TL6,IPRU1816,DR,OMF,7.5,22.67
INF109K01U84,IPRU8131,DR,OMF,7.5,23.38
INF846K01AN9,AXISGODPR,DR,OMF,7.5,21.42
INF846K01DR4,AXISGOD1,DR,OMF,7.5,23.19
INF666M01493,IBMLFM1,DR,GMF,10,1030.64
INF582M01773,UNTSRD,DR,OMF,7.5,61.03
INF582M01310,UNTSDR,DR,OMF,7.5,31.76
INF205K01FC0,RELDRGOFOF,DR,OMF,7.5,20.8
INF666M01170,IBMBCDP,DR,OMF,7.5,21.71
INF090I01EU5,FFUSOFDR,DR,OMF,7.5,63.53
INF090I01JQ2,FFUSOFDDR,DR,OMF,7.5,70.99
INF209K01PH0,B916DR,DR,OMF,7.5,21.26
INF846K01BS6,AXISIFQDRP,DR,OMF,7.5,10.17
INF846K01DX2,AXISIFDQ,DR,OMF,7.5,10.3
INF846K01CE4,AXISBDWDR,DR,OMF,7.5,1038.2
INF846K01CG9,AXISBDDPR,DR,OMF,7.5,1035.41
INF846K01CS4,AXISBDDM,DR,OMF,7.5,1035.53
INF846K01CJ3,AXISAFDP,DR,OMF,7.5,18.9
INF846K01CP0,AXISAFD1,DR,OMF,7.5,33.3
INF109K01E50,IPRU1951,DR,OMF,7.5,58.31
INF109K01Z63,IPRU8134,DR,OMF,7.5,64.45
INF740K01OJ3,DSPUFEDDR,DR,OMF,7.5,50.4
INF174K01EF4,KCROADR,DR,OMF,7.5,11.74
INF789F01RB0,CODPR,DR,OMF,7.5,11.06
INF277K01923,TATAPEFD,DR,OMF,7.5,97.45
INF277K01QY0,TTOFE,DR,OMF,7.5,115.22
INF277K01949,TATASSFD,DR,OMF,7.5,148.34
INF277K01NF6,TATASSFDZ,DR,OMF,7.5,224.76
INF277K01642,TATAGROD,DR,OMF,7.5,104.55
INF277K01PX4,TINR,DR,OMF,7.5,140.13
INF277K01410,TATAEOD,DR,OMF,7.5,75.79
INF277K01MJ0,TEOF,DR,OMF,7.5,103.65
INF277K01444,TATAEPED,DR,OMF,7.5,106.64
INF277K01436,TATAEPE5,DR,OMF,7.5,118.5
INF277K01NA7,TATAEPE5Z,DR,OMF,7.5,130.29
INF277K01NC3,TATAEPEDZ,DR,OMF,7.5,120.51
INF277K01774,TATAINFD,DR,OMF,7.5,80.91
INF277K01PP0,TISF,DR,OMF,7.5,96.12
INF277K01MB7,TATAFW1,DR,OMF,7.5,1008.2
INF277K01964,TATASTD,DR,OMF,7.5,19.79
INF277K01P46,TSTBFF,DR,OMF,7.5,25.48
INF277K01P20,TSTBFE,DR,OMF,7.5,23.21
INF277K01535,TATAGFD,DR,GMF,10,19.77
INF194K012D2,IDFC281R,DR,OMF,7.5,12.13
INF247L01163,MFDP,DR,OMF,7.5,19.21
INF247L01197,MFPDR,DR,OMF,7.5,22.06
INF109KA1CC4,IPRU2145,DR,OMF,7.5,24.34
INF174K01FP0,KGSMDR,DR,OMF,7.5,11.16
INF663L01DX9,PRMMOD1,DR,OMF,7.5,51.46
INF663L01EB3,PRMMODP,DR,OMF,7.5,23.34
INF846K01K50,AXISSCD1R,DR,OMF,7.5,48.31
INF846K01K27,AXISSCDPR,DR,OMF,7.5,41.8
INF200K01T44,SBISMCF,DR,OMF,7.5,91.29
INF200K01T77,SBISMCFDP,DR,OMF,7.5,119.43
INF209K012W5,B1180C,DR,OMF,7.5,21.39
INF209K015W8,B1180Z,DR,OMF,7.5,28.6
INF680P01034,SAHF102,DR,OMF,7.5,23.81
INF740K01L07,DPDYADMDR,DR,OMF,7.5,15.08
INF740K01K73,DSPDAAFRDR,DR,OMF,7.5,13.09
INF789FA1U79,BPFDR,DR,OMF,7.5,13.4
INF247L01429,MOFMDPR,DR,OMF,7.5,40.32
INF247L01452,MOFFMPDR,DR,OMF,7.5,42.63
INF761K01BQ1,BOIEDRDR,DR,OMF,7.5,16.2
INF174K01VP7,KMEDIUMAD,DR,OMF,7.5,12.6
INF174K01VU7,KMDFA50D,DR,OMF,7.5,22.57
INF179KA1I53,CDNRT,DR,OMF,7.5,20.59
INF179KA1I79,CDNRR,DR,OMF,7.5,20.15
INF179KA1GE6,CDORR,DR,OMF,7.5,10.28
INF179KA1GB2,CDORT,DR,OMF,7.5,10.61
INF179KA1JB6,HBPRT,DR,OMF,7.5,10.03
INF179KA1JE0,BPRDR,DR,OMF,7.5,10.14
INF247L01510,CPPDR,DR,OMF,7.5,30.41
INF247L01486,CPDPR,DR,OMF,7.5,29.51
INF903J01F84,SIARDR,DR,OMF,7.5,55.88
INF903J01G18,540,DR,OMF,7.5,59.63
INF109KA1UC6,IPRU8574,DR,OMF,7.5,24.94
INF109KA1TZ9,IPRU2374,DR,OMF,7.5,20.17
INF582M01BZ8,UNSMFR,DR,OMF,7.5,36.34
INF204KA1QD6,RELCBFQDDR,DR,OMF,7.5,12
INF754K01EH9,ATDPR,DR,OMF,7.5,13.15
INF754K01EC0,ATDD,DR,OMF,7.5,13.64
INF754K01HU5,EMFARBMDRR,DR,OMF,7.5,14.64
INF754K01HX9,EMFARBMDDR,DR,OMF,7.5,15.68
INF846K01PS6,AXISIODPR,DR,OMF,7.5,10.09
INF740K01Z43,DSPGAFRDR,DR,OMF,7.5,15.72
INF179KA1SB7,HSMCFRDR,DR,OMF,7.5,42.71
INF179KA1RY1,HSMCFDDR,DR,OMF,7.5,62.44
INF846K01QB0,AXISEAD1R,DR,OMF,7.5,11.84
INF846K01QE4,AXISEADPR,DR,OMF,7.5,10.97
INF109KA1O94,IPRU8700,DR,GMF,10,11.17
INF194KA1UG3,IDFC300R,DR,OMF,7.5,14.26
INF194KA1UJ7,IDFCD300R,DR,OMF,7.5,16.13
INF174K01D02,KTKEQSAV,DR,OMF,7.5,17.26
INF174K01D51,KKSFM36D,DR,OMF,7.5,18.34
INF579M01928,IGDDR,DR,OMF,7.5,46.76
INF579M01894,IGRDR,DR,OMF,7.5,37.3
INF084M01AD4,B106D,DR,OMF,7.5,25.1
INF084M01DL1,BD106,DR,OMF,7.5,28.16
INF084M01AG7,B103C,DR,OMF,7.5,53.17
INF084M01BB6,B373,DR,OMF,7.5,29.7
INF084M01AV6,59C,DR,OMF,7.5,23.27
INF090I01LG9,FIMASDR,DR,OMF,7.5,17.8
INF209KA1TR5,B249Z,DR,OMF,7.5,15.34
INF209KA1TU9,B249C,DR,OMF,7.5,13.11
INF109KA16J8,IPRU8760,DR,OMF,7.5,14.98
INF109KA19I4,IPRU2558,DR,OMF,7.5,12.85
INF209KA1YM6,B250Z,DR,OMF,7.5,20.63
INF209KA1YJ2,B250C,DR,OMF,7.5,19.09
INF767K01NF6,MCD1R,DR,OMF,7.5,29.29
INF767K01NC3,MCDPR,DR,OMF,7.5,26.39
INF178L01BP8,PB208MD,DR,OMF,7.5,1113.84
INF178L01087,INFRA,DR,OMF,7.5,48.04
INF178L01AJ3,KKIE53D,DR,OMF,7.5,68.95
INF178L01228,STSMDR,DR,OMF,7.5,1171.99
INF178L01AY2,KDLMR255MD,DR,OMF,7.5,1412.27
INF663L01FH7,PRMDED1,DR,OMF,7.5,20.21
INF663L01FL9,PRMDEDPR,DR,OMF,7.5,18.18
INF200KA1499,SBIBFSFDR,DR,OMF,7.5,30.26
INF767K01NI0,BKDPR,DR,OMF,7.5,18.27
INF903J01IR4,SFSTPRMDR,DR,OMF,7.5,11.62
INF209KA1L04,B380Z,DR,OMF,7.5,12.16
INF209KA1K62,B380C,DR,OMF,7.5,11.2
INF204KA1T80,RBAPSUDR,DR,OMF,7.5,18.87
INF204KA1U46,RBAPSUMDR,DR,OMF,7.5,10.66
INF204KA1W28,REQSAVDR,DR,OMF,7.5,12.64
INF204KA1W69,REQSAVMDR,DR,OMF,7.5,12.47
INF204KA1W44,REQSAVQDR,DR,OMF,7.5,12.46
INF200KA1DC0,SBIESFRDRM,DR,OMF,7.5,19.97
INF200KA1DE6,SBIESFRDRQ,DR,OMF,7.5,20.37
INF769K01DJ5,MIRAEPFD2,DR,OMF,7.5,19.54
INF769K01DG1,MIRAEPFRDR,DR,OMF,7.5,16.31
INF204KA14G8,REUSEODR,DR,OMF,7.5,30.43
INF204KA17G1,REUSEODDR,DR,OMF,7.5,33.5
INF846K01XS0,AXISSESRDR,DR,OMF,7.5,12.53
INF846K01VL9,AXISESDMR,DR,OMF,7.5,13.49
INF846K01VQ8,AXISESDPR,DR,OMF,7.5,11.84
INF846K01VS4,AXISESQDR,DR,OMF,7.5,12.27
INF959L01CM6,PLFMCDP,DR,OMF,7.5,30.52
INF959L01CW5,PLFMCAD,DR,OMF,7.5,31.4
INF194KA1S50,IDD305RDR,DR,OMF,7.5,10.37
INF194KA1R36,ID305RDR,DR,OMF,7.5,10.62
INF740KA1470,DSPESRMDR,DR,OMF,7.5,13.37
INF740KA1496,DSPESRQDR,DR,OMF,7.5,13.37
INF740KA1454,DSPESRDR,DR,OMF,7.5,11.95
INF663L01GV6,PRMFEDPR,DR,OMF,7.5,20.1
INF663L01GT0,PRMFED2,DR,OMF,7.5,28.19
INF223J01FD3,PRMMARM,DR,OMF,7.5,12.7
INF663L01HB6,PRMIODPR,DR,OMF,7.5,14.71
INF663L01NZ3,DPRMIOMD,DR,OMF,7.5,23.68
INF223J015M4,DWSARMDR,DR,OMF,7.5,11.05
INF761K01DR5,MCRDR,DR,OMF,7.5,28.47
INF761K01DO2,BOIMCDDR,DR,OMF,7.5,29.44
INF247L01627,DEADR,DR,OMF,7.5,14.62
INF247L01668,DEDQR,DR,OMF,7.5,13.39
INF247L01619,DEQDR,DR,OMF,7.5,12.74
INF843K01062,JPEDI,DR,OMF,7.5,27.63
INF843K01AN6,EMFEFD2,DR,OMF,7.5,32.5
INF754K01GS1,EMFLIQDDMR,DR,GMF,10,1006.84
INF843K01039,JPSDI,DR,OMF,7.5,45.12
INF843K01AQ9,EMFMSD2,DR,OMF,7.5,65.57
INF843K01369,JARDI,DR,GMF,10,24.71
INF843K01GV6,JDGDR,DR,GMF,10,23.55
INF843K01KJ3,JP118,DR,OMF,7.5,15.36
INF843K01KP0,JP121,DR,OMF,7.5,26.48
INF194KA1U72,IDFCHEFDR,DR,OMF,7.5,19.39
INF194KA1U31,IDFC312R,DR,OMF,7.5,17.44
INF174V01176,MMMDYRD,DR,OMF,7.5,13.41
INF769K01DQ0,MIRAEDBRD,DR,OMF,7.5,14.83
INF174V01358,MMMBYDD,DR,OMF,7.5,27.02
INF174V01325,MMMBYRD,DR,OMF,7.5,23
INF582M01CW3,UNFLFRD,DR,OMF,7.5,22.63
INF582M01CS1,UNFLFR,DR,OMF,7.5,21.54
INF846K01ZZ0,AXISCODPR,DR,OMF,7.5,10.22
INF846K01A11,AXISCORDR,DR,OMF,7.5,11.95
INF846K01A45,AXISDED1R,DR,OMF,7.5,13.32
INF846K01A78,AXISDEDPR,DR,OMF,7.5,12.51
INF740KA1CQ9,DSPENRDR,DR,OMF,7.5,19.99
INF740KA1CT3,DSPENDDR,DR,OMF,7.5,20.68
INF179KC1AW9,HODR1,DR,OMF,7.5,17.84
INF179KC1AZ2,HORR1,DR,OMF,7.5,16.45
INF846K01B10,AXISMLD1R,DR,OMF,7.5,17.16
INF846K01B44,AXISMLDPR,DR,OMF,7.5,15.89
INF582M01DJ8,UNPFR,DR,OMF,7.5,18.21
INF174V01481,MMEBYRD,DR,OMF,7.5,23.41
INF174V01515,MMEBYDD,DR,OMF,7.5,26.52
INF740KA1DM6,DSPAFRMR,DR,OMF,7.5,11.35
INF740KA1DR5,DSPAFDMR,DR,OMF,7.5,12.39
INF754K01MJ8,EMFMORDR,DR,OMF,7.5,23.19
INF754K01MN0,EMFMODDR,DR,OMF,7.5,24.45
INF959L01DK8,PLFEHDP,DR,OMF,7.5,17.91
INF879O01050,PPLFLFMD,DR,GMF,10,1004.8
INF879O01084,PPLFLFMDZ,DR,GMF,10,1004.82
INF955L01HB6,BPMFUSD5,DR,OMF,7.5,1000.79
INF204K01UG3,RELLIQCMDR,DR,OMF,7.5,1017.09
INF204K01YJ9,RELCASDPMD,DR,OMF,7.5,1026.73
INF205K012Q1,IMFEBFRGDR,DR,OMF,7.5,19.18
INF761K01EF8,AFDMRBAF,DR,OMF,7.5,11.98
INF204KB1YU3,NLAMRMF,DR,OMF,7.5,11.73
INF204KB1YS7,RMFNLADR,DR,OMF,7.5,16.39
INF204KB1YW9,NLAQRMF,DR,OMF,7.5,11.34
INF769K01EC8,HCRDR,DR,OMF,7.5,21.07
INF959L01EG4,PLFMFDP,DR,OMF,7.5,20.3
INF194KA13Q2,IDFC330,DR,OMF,7.5,10.05
INF194KA19R7,IDFCUSTFDD,DR,OMF,7.5,10.04
INF194KA16Q5,IDFC331R,DR,OMF,7.5,10.06
INF174KA1202,KTKBAFDDR,DR,OMF,7.5,19.23
INF174KA1178,KBALAFDR,DR,OMF,7.5,17.96
INF846K01E82,AXISEHRDR,DR,OMF,7.5,12.61
INF846K01E41,AXISEHDMR,DR,OMF,7.5,15.35
INF846K01F16,AXISEHDPR,DR,OMF,7.5,12.82
INF846K01F32,AXISEHQDR,DR,OMF,7.5,13.23
INF090I01OY6,FIESFDR,DR,OMF,7.5,12.93
INF090I01PI6,FIESFQDR,DR,OMF,7.5,11.9
INF090I01PE5,FIESFMDR,DR,OMF,7.5,12.73
INF789F1A728,ESFRPDRI,DR,OMF,7.5,16.62
INF789F1A827,ESFRPQDR,DR,OMF,7.5,16.62
INF740KA1JZ5,DSPCBRDR,DR,OMF,7.5,11.21
INF846K01F81,AXISUSDMR,DR,OMF,7.5,10.07
INF846K01F65,AXISUSDWR,DR,OMF,7.5,10.05
INF846K01G64,AXISUSDPR,DR,OMF,7.5,10.06
INF680P01091,SMCF104,DR,OMF,7.5,20.26
INF179KB15R4,HUSTFRMDR,DR,OMF,7.5,10.17
INF846K01J61,AXFOGD1,DR,OMF,7.5,23.84
INF846K01J95,AXISOGDPR,DR,OMF,7.5,19.06
INF205K015T8,IMFSCD2DR,DR,OMF,7.5,32.1
INF205K014T1,IMFSCFRGDR,DR,OMF,7.5,29.06
INF789F1ACS5,FRFRPADR,DR,OMF,7.5,1308.73
INF789F1ACQ9,FRFRPQDR,DR,OMF,7.5,1182.2
INF174V01648,MMMRBRD,DR,OMF,7.5,16.42
INF955L01HE0,BPMFDEDPR,DR,OMF,7.5,15.57
INF955L01HH3,BPMFDED1,DR,OMF,7.5,16.82
INF084M01069,1055,DR,OMF,7.5,27.53
INF084M01093,1058,DR,OMF,7.5,33.13
INF336L01IF8,OMSMD,DR,OMF,7.5,27.15
INF767K01113,IFDPR,DR,OMF,7.5,46.23
INF767K01FK2,IFD1R,DR,OMF,7.5,48.12
INF767K01147,INNDR,DR,OMF,7.5,44.54
INF767K01FH8,IND1R,DR,OMF,7.5,47.5
INF336L01IL6,OMSCD,DR,OMF,7.5,16.79
INF084M01127,1061,DR,OMF,7.5,42.55
INF740KA1LF3,DSPHCRDR,DR,OMF,7.5,22.43
INF740KA1LI7,DSPHCDDR,DR,OMF,7.5,24.31
INF200K01297,MMPS-DR,DR,OMF,7.5,240.03
INF200K01263,MGLF-94-DR,DR,OMF,7.5,104.24
INF200K01123,MBALF-DR,DR,OMF,7.5,53.78
INF200K01461,MSF-PHA-DR,DR,OMF,7.5,216.77
INF200K01354,MSF-CON-DR,DR,OMF,8.5,60.49
INF200K01552,MINDEX-DR,DR,OMF,7.5,98.29
INF200K01735,SBIMIFINVP,DR,OMF,7.5,18.01
INF200K01974,SBIDYBFUND,DR,OMF,7.5,17.01
INF200K01701,MIF-FL-DR,DR,OMF,7.5,18.73
INF200K01396,MSF-EBF-DR,DR,OMF,7.5,55.21
INF200K01875,MMIP-M-DR,DR,OMF,7.5,19.99
INF200K01891,MMIP-Q-DR,DR,OMF,7.5,18.77
INF200K01917,MMIP-A-DR,DR,OMF,7.5,22.95
INF200K01586,MIDCAP-DR,DR,OMF,7.5,83.77
INF200K01AP4,MG-S-DR,DR,GMF,10,18.59
